704634046	20161107	201611	2016	2016.8411	KAZ	ASTANA	KAZ								GOV	PRESIDENT						GOV			0	046	046	04	1	7.0	6	1	6	1.17845117845117	4	Astana, Gorod Astana, Kazakhstan	KZ	KZ05	37174	51.1811	71.4278	-2334218	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107123000	Ferghana/BBC Monitoring/(c) BBC
704634047	20161107	201611	2016	2016.8411	MEX	MEXICO	MEX																		1	036	036	03	1	4.0	4	1	4	0.432900432900434	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20171107123000	http://www.novinite.com/articles/184999/Ozzy+Osbourne+goes+on+a+Farewell+Tour+in+2018
704634048	20161107	201611	2016	2016.8411	PTY	PRESIDENTIAL CANDIDATE									USA	CALIFORNIA	USA								1	017	017	01	1	0.0	10	1	10	-2.19298245614035	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107123000	http://www.latimes.com/opinion/op-ed/la-oe-schnur-gop-tax-republicans-20171107-story.html
704634049	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								CVL	VOTER						CVL			0	193	193	19	4	-10.0	1	1	1	-1.26582278481013	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171107123000	http://www.1290wlby.com/news/the-most-important-things-well-learn-on-election-day-2017/
704634050	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								USAGOV	HILLARY CLINTON	USA					GOV			0	015	015	01	1	0.0	2	1	2	-0.84459459459459	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171107123000	http://www.chicagotribune.com/news/local/politics/ct-rahm-emanuel-american-media-20171107-story.html
704634051	20171008	201710	2017	2017.7616	BUS	COMPANY						BUS													1	120	120	12	3	-4.0	1	1	1	1.06837606837607	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171107123000	https://insideretail.asia/2017/11/07/breadtalk-group-profit-hits-139-per-cent/
704634052	20171008	201710	2017	2017.7616	BUS	COMPANY						BUS													1	120	120	12	3	-4.0	4	1	4	1.06837606837607	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								1	Thailand	TH	TH		15	100	TH	20171107123000	https://insideretail.asia/2017/11/07/breadtalk-group-profit-hits-139-per-cent/
704634053	20171008	201710	2017	2017.7616	COPGOVBUS	DEPUTY						COP	GOV	BUS	CHN	CHINA	CHN								0	020	020	02	1	3.0	10	1	10	1.01522842639594	4	Chen Long, Gansu, China	CH	CH15	13023	33.3188	105.05	10649557	4	Chen Long, Gansu, China	CH	CH15	13023	33.3188	105.05	10649557	4	Chen Long, Gansu, China	CH	CH15	13023	33.3188	105.05	10649557	20171107123000	http://www.scmp.com/news/china/economy/article/2118798/chinas-foreign-exchange-reserves-continue-rise-fresh-boost
704634054	20171008	201710	2017	2017.7616	COPGOVBUS	DEPUTY						COP	GOV	BUS	CHN	CHINA	CHN								0	051	051	05	1	3.4	10	1	10	1.01522842639594	4	Chen Long, Gansu, China	CH	CH15	13023	33.3188	105.05	10649557	4	Chen Long, Gansu, China	CH	CH15	13023	33.3188	105.05	10649557	4	Chen Long, Gansu, China	CH	CH15	13023	33.3188	105.05	10649557	20171107123000	http://www.scmp.com/news/china/economy/article/2118798/chinas-foreign-exchange-reserves-continue-rise-fresh-boost
704634055	20171008	201710	2017	2017.7616	GBR	MANCHESTER	GBR								USAEDU	WASHINGTON	USA					EDU			1	051	051	05	1	3.4	3	1	3	2.94117647058823	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107123000	http://www.newhampshire.com/nh-people/Manchester-woman-with-the-models-look-strikes-it-big-11072017
704634056	20171008	201710	2017	2017.7616	GBR	MANCHESTER	GBR								USAEDU	WASHINGTON	USA					EDU			1	051	051	05	1	3.4	1	1	1	2.94117647058823	3	Bakersville, Florida, United States	US	USFL	FL109	29.9061	-81.4912	307877	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107123000	http://www.newhampshire.com/nh-people/Manchester-woman-with-the-models-look-strikes-it-big-11072017
704634057	20171008	201710	2017	2017.7616	GBR	UNITED KINGDOM	GBR								USAEDU	UNITED STATES	USA					EDU			1	051	051	05	1	3.4	4	1	4	2.94117647058823	3	Bakersville, Florida, United States	US	USFL	FL109	29.9061	-81.4912	307877	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107123000	http://www.newhampshire.com/nh-people/Manchester-woman-with-the-models-look-strikes-it-big-11072017
704634058	20171008	201710	2017	2017.7616	GBR	UNITED KINGDOM	GBR								USAEDU	WASHINGTON	USA					EDU			1	051	051	05	1	3.4	2	1	2	2.94117647058823	1	Egypt	EG	EG		27	30	EG	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171107123000	http://www.newhampshire.com/nh-people/Manchester-woman-with-the-models-look-strikes-it-big-11072017
704634059	20171008	201710	2017	2017.7616	GOV	CHIEF EXECUTIVE						GOV			CHN	CHINA	CHN								1	010	010	01	1	0.0	5	1	5	3.71517027863777	1	Israel	IS	IS		31.5	34.75	IS	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171107123000	http://www.ejinsight.com/20171107-greater-bay-area-to-become-a-mecca-for-hong-kong-innovators/
704634060	20171008	201710	2017	2017.7616	GOV	PRESIDENT						GOV			USAGOV	BARACK OBAMA	USA					GOV			1	120	120	12	3	-4.0	2	1	2	-0.88691796008869	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	China	CH	CH		35	105	CH	20171107123000	http://www.jpost.com/Middle-East/Iran-News/Iran-seeks-European-lifeline-as-US-brings-nuclear-deal-into-doubt-513592
704634061	20171008	201710	2017	2017.7616	GOV	PRESIDENT						GOV			USAGOV	BARACK OBAMA	USA					GOV			1	120	120	12	3	-4.0	6	1	6	-0.88691796008869	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	China	CH	CH		35	105	CH	20171107123000	http://www.jpost.com/Middle-East/Iran-News/Iran-seeks-European-lifeline-as-US-brings-nuclear-deal-into-doubt-513592
704634062	20171008	201710	2017	2017.7616	INDGOV	KERALA	IND					GOV													1	1014	101	10	3	-5.0	5	1	5	0.91185410334347	0								0								0								20171107123000	https://www.outlookindia.com/website/story/love-jihad-case-rajasthan-high-court-allows-woman-to-live-with-husband/304045
704634063	20171008	201710	2017	2017.7616	INDGOV	KERALA	IND					GOV			MOS	ISLAM				MOS					1	1014	101	10	3	-5.0	5	1	5	0.91185410334347	0								0								0								20171107123000	https://www.outlookindia.com/website/story/love-jihad-case-rajasthan-high-court-allows-woman-to-live-with-husband/304045
704634064	20171008	201710	2017	2017.7616	JUD	ATTORNEY						JUD			CRM	CRIMINAL						CRM			1	0214	021	02	1	3.4	10	1	10	-12.5	0								0								0								20171107123000	http://fox2now.com/2017/11/07/st-clair-county-judge-charged-with-sexual-abuse-intimidation/
704634065	20171008	201710	2017	2017.7616	LEG	LEGISLATOR						LEG													1	084	084	08	2	7.0	1	1	1	-3.72670807453416	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20171107123000	http://www.theweek.in/news/entertainment/bjp-mla-threatens-burn-theatres-screening-padmavati.html
704634066	20171008	201710	2017	2017.7616	LEG	LEGISLATOR						LEG													1	1712	171	17	4	-9.2	3	1	3	-3.72670807453416	4	Chittorgarh, Rajasthan, India	IN	IN24	17860	24.5	74.5	-2093477	0								4	Chittorgarh, Rajasthan, India	IN	IN24	17860	24.5	74.5	-2093477	20171107123000	http://www.theweek.in/news/entertainment/bjp-mla-threatens-burn-theatres-screening-padmavati.html
704634067	20171008	201710	2017	2017.7616	LEG	LEGISLATOR						LEG													1	1712	171	17	4	-9.2	2	1	2	-3.72670807453416	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20171107123000	http://www.theweek.in/news/entertainment/bjp-mla-threatens-burn-theatres-screening-padmavati.html
704634068	20171008	201710	2017	2017.7616	PRKGOV	NORTH KOREA	PRK					GOV			PRK	PYONGYANG	PRK								0	040	040	04	1	1.0	3	3	3	-2.95725444802145	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107123000	http://www.wilknewsradio.com/articles/ap-news/north-korea-trade-deficit-agenda-trumps-china-visit
704634069	20171008	201710	2017	2017.7616	PRKGOV	NORTH KOREA	PRK					GOV			USA	WASHINGTON	USA								0	013	013	01	1	0.4	2	1	2	-2.92134831460674	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107123000	http://thegardenisland.com/business/national-and-international/north-korea-trade-deficit-on-agenda-of-trump-s-china/article_15e92578-bc4f-5393-920a-6b7983d81926.html
704634070	20171008	201710	2017	2017.7616	PRKGOV	NORTH KOREA	PRK					GOV			USA	WASHINGTON	USA								0	013	013	01	1	0.4	4	2	4	-2.9752075147288	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107123000	http://www.wilknewsradio.com/articles/ap-news/north-korea-trade-deficit-agenda-trumps-china-visit
704634071	20171008	201710	2017	2017.7616	PRKGOV	NORTH KOREA	PRK					GOV			USA	WASHINGTON	USA								0	013	013	01	1	0.4	16	8	16	-2.75413644587319	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107123000	http://www.roanoke.com/news/wire_headlines/north-korea-trade-deficit-on-agenda-of-trump-s-china/article_fb2d6a3e-332e-5dad-b097-6d43c8e063e4.html
704634072	20171008	201710	2017	2017.7616	RUSGOV	RUSSIA	RUS					GOV			USAGOV	BARACK OBAMA	USA					GOV			1	120	120	12	3	-4.0	2	1	2	-0.88691796008869	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20171107123000	http://www.jpost.com/Middle-East/Iran-News/Iran-seeks-European-lifeline-as-US-brings-nuclear-deal-into-doubt-513592
704634073	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								USAEDU	WASHINGTON	USA					EDU			1	051	051	05	1	3.4	2	1	2	2.94117647058823	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107123000	http://www.newhampshire.com/nh-people/Manchester-woman-with-the-models-look-strikes-it-big-11072017
704634074	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								USAEDU	WASHINGTON	USA					EDU			1	051	051	05	1	3.4	2	1	2	2.94117647058823	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	South Sudan	OD	OD		8	30	OD	1	South Sudan	OD	OD		8	30	OD	20171107123000	http://www.newhampshire.com/nh-people/Manchester-woman-with-the-models-look-strikes-it-big-11072017
704634075	20171031	201710	2017	2017.8247											GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	2	1	2	2.94117647058823	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171107123000	http://www.newhampshire.com/nh-people/Manchester-woman-with-the-models-look-strikes-it-big-11072017
704634076	20171031	201710	2017	2017.8247											GOV	GOVERNMENT						GOV			0	130	130	13	3	-4.4	3	1	3	-5.10416666666666	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20171107123000	http://www.thepresidentpost.com/2011/07/01/british-strikes-disrupt-schools-travel/
704634077	20171031	201710	2017	2017.8247											USA	WASHINGTON	USA								1	043	043	04	1	2.8	6	1	6	2.36966824644549	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Whiteman Air Force Base, Missouri, United States	US	USMO		38.7291	-93.5634	2512392	20171107123000	http://www.dailystarjournal.com/community/praise-for-whiteman-afb/article_fad93642-4f25-562b-a3bc-7342fb7e5aaf.html
704634078	20171031	201710	2017	2017.8247	AFG	AFGHANISTAN	AFG								AFGGOV	AFGHANISTAN	AFG					GOV			0	010	010	01	1	0.0	2	1	2	-4.52729693741678	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171107123000	https://timesofislamabad.com/afghanistan-blames-pakistan-for-abducted-us-professors/2017/11/07/
704634079	20171031	201710	2017	2017.8247	AFR	AFRICA	AFR								LEG	REPRESENTATIVES						LEG			1	046	046	04	1	7.0	10	1	10	-1.13960113960114	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171107123000	https://www.bloomberg.com/news/articles/2017-11-07/vodacom-to-trial-south-africa-s-first-5g-service-alongside-nokia
704634080	20171031	201710	2017	2017.8247	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								1	046	046	04	1	7.0	6	1	6	-1.13960113960114	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171107123000	https://www.bloomberg.com/news/articles/2017-11-07/vodacom-to-trial-south-africa-s-first-5g-service-alongside-nokia
704634081	20171031	201710	2017	2017.8247	BRA	BRAZIL	BRA								LEG	SENATE						LEG			0	046	046	04	1	7.0	8	3	8	-2.2775179405357	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20171107123000	http://www.themalaymailonline.com/money/article/in-brazil-uber-joins-forces-with-rival-apps-to-stem-tide-of-regulation
704634082	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR																		1	057	057	05	1	8.0	2	1	2	2.94117647058823	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171107123000	http://www.newhampshire.com/nh-people/Manchester-woman-with-the-models-look-strikes-it-big-11072017
704634083	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			0	130	130	13	3	-4.4	2	1	2	-5.10416666666666	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20171107123000	http://www.thepresidentpost.com/2011/07/01/british-strikes-disrupt-schools-travel/
704634084	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV			SGP	SINGAPORE	SGP								1	046	046	04	1	7.0	2	1	2	-0.52219321148825	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171107123000	https://www.wired.com/story/qualcomm-deal-to-create-chip-giant-faces-long-odds/
704634085	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV			USAGOV	OVAL OFFICE	USA					GOV			1	046	046	04	1	7.0	6	1	6	-0.52219321148825	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171107123000	https://www.wired.com/story/qualcomm-deal-to-create-chip-giant-faces-long-odds/
704634086	20171031	201710	2017	2017.8247	HLH	HOSPITAL						HLH			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	-7.48299319727891	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20171107123000	http://wavy.com/ap/hospital-discharges-man-injured-in-maryland-office-shooting/
704634087	20171031	201710	2017	2017.8247	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	0.29761904761905	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107123000	https://coconuts.co/manila/news/trump-duterte-meet-vietnam-apec-summit/
704634088	20171031	201710	2017	2017.8247	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	2	1	2	-3.88349514563107	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107123000	https://sputniknews.com/europe/201711071058882641-zaghari-ratcliffe-holiday-iran/
704634089	20171031	201710	2017	2017.8247	ISR	ISRAEL	ISR								ISRMED	ISRAEL	ISR					MED			1	042	042	04	1	1.9	4	1	4	1.79977502812149	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171107123000	http://seanmcdowell.org/blog/7-insights-from-traveling-to-israel
704634090	20171031	201710	2017	2017.8247	ISR	ISRAEL	ISR								MED	BLOG						MED			1	042	042	04	1	1.9	6	1	6	1.79977502812149	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171107123000	http://seanmcdowell.org/blog/7-insights-from-traveling-to-israel
