703822959	20161104	201611	2016	2016.8329											BUS	BUSINESS						BUS			0	057	057	05	1	8.0	10	1	10	-1.61725067385445	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171104053000	http://profit.ndtv.com/news/tech-media-telecom/article-rcom-to-shut-voice-calls-from-december-1-1771028
703822960	20161104	201611	2016	2016.8329											USA	DAKOTA	USA								1	057	057	05	1	8.0	8	1	8	-1.25	0								3	Devils Lake, North Dakota, United States	US	USND		48.1122	-98.876	1028672	3	Devils Lake, North Dakota, United States	US	USND		48.1122	-98.876	1028672	20171104053000	http://bismarcktribune.com/news/state-and-regional/bean-company-to-take-over-biofiber-building-in-devils-lake/article_4a5fd199-1ae1-51bb-8c4b-8d7b0b4a3ed7.html
703822961	20161104	201611	2016	2016.8329											USA	DAKOTA	USA								1	057	057	05	1	8.0	2	1	2	-1.25	0								3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	20171104053000	http://bismarcktribune.com/news/state-and-regional/bean-company-to-take-over-biofiber-building-in-devils-lake/article_4a5fd199-1ae1-51bb-8c4b-8d7b0b4a3ed7.html
703822962	20161104	201611	2016	2016.8329	BUS	BUSINESS						BUS													0	057	057	05	1	8.0	10	1	10	-1.61725067385445	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171104053000	http://profit.ndtv.com/news/tech-media-telecom/article-rcom-to-shut-voice-calls-from-december-1-1771028
703822963	20161104	201611	2016	2016.8329	CAN	CANADA	CAN																		0	040	040	04	1	1.0	1	1	1	0.33538289547233	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104053000	http://www.airliners.net/forum/viewtopic.php?f=3&t=1377945
703822964	20161104	201611	2016	2016.8329	CAN	CANADA	CAN																		0	040	040	04	1	1.0	1	1	1	0.33538289547233	1	Honduras	HO	HO		15	-86.5	HO	0								1	Honduras	HO	HO		15	-86.5	HO	20171104053000	http://www.airliners.net/forum/viewtopic.php?f=3&t=1377945
703822965	20161104	201611	2016	2016.8329	FRA	PARIS	FRA								FRAGOV	FRANCE	FRA					GOV			1	036	036	03	1	4.0	4	1	4	5.75916230366492	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171104053000	http://www.samacharlive.com/News/france-s-macron-to-visit-india-in-early-2018
703822966	20161104	201611	2016	2016.8329	KHMELIGOV	HUN SEN	KHM					ELI	GOV												1	173	173	17	4	-5.0	20	1	20	-7.19257540603248	1	Cambodia	CB	CB		13	105	CB	0								1	Cambodia	CB	CB		13	105	CB	20171104053000	https://gearsofbiz.com/cambodias-high-court-orders-opposition-leader-jailed/172218
703822967	20161104	201611	2016	2016.8329	LEG	GENERAL ASSEMBLY						LEG													0	192	192	19	4	-9.5	10	1	10	-2.98507462686568	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171104053000	http://www.the-messenger.com/news/local/article_c777bdea-ed3f-5885-811f-d2f27ab25248.html
703822968	20161104	201611	2016	2016.8329	NGA	NIGERIA	NGA								LEG	CONGRESS						LEG			1	010	010	01	1	0.0	4	1	4	2.6610644257703	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	20171104053000	http://www.tribuneonlineng.com/osun-govt-asks-omisore-report-police/
