703686852	20161103	201611	2016	2016.8301	USA	OKLAHOMA	USA								USAGOVAGR	UNITED STATES	USA					GOV	AGR		1	043	043	04	1	2.8	2	1	2	0.809716599190287	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171103180000	http://www.hpj.com/markets/tulsa-livestock-auction-report/article_540e4eeb-6d8e-58e0-b56e-fa341f34e078.html
703686853	20161103	201611	2016	2016.8301	USA	MICHIGAN	USA								USAJUD	UNITED STATES	USA					JUD			0	160	160	16	4	-4.0	4	1	4	-0.195886385896181	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171103180000	http://www.mlive.com/news/ann-arbor/index.ssf/2017/11/washtenaw_dems_endorse_mental.html
703686854	20161103	201611	2016	2016.8301	USAGOVAGR	UNITED STATES	USA					GOV	AGR		USA	OKLAHOMA	USA								1	042	042	04	1	1.9	2	1	2	0.809716599190287	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171103180000	http://www.hpj.com/markets/tulsa-livestock-auction-report/article_540e4eeb-6d8e-58e0-b56e-fa341f34e078.html
703686855	20161103	201611	2016	2016.8301	USAJUD	MICHIGAN	USA					JUD													0	160	160	16	4	-4.0	6	1	6	-0.195886385896181	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171103180000	http://www.mlive.com/news/ann-arbor/index.ssf/2017/11/washtenaw_dems_endorse_mental.html
703686856	20161103	201611	2016	2016.8301	VNM	VIETNAM	VNM																		1	042	042	04	1	1.9	2	1	2	-0.91116173120729	3	Manitowoc, Wisconsin, United States	US	USWI	WI071	44.0886	-87.6576	1568942	0								4	Hamburger Hill, Th?a ThiêHu?, Vietnam, Republic Of	VM	VM66	32620	16.25	107.183	-3702201	20171103180000	http://www.htrnews.com/story/opinion/2017/11/03/manitowoc-vietnam-veteran-ed-hansen-responds-mike-berzinsky-column-the-wars-long-over-let-be/828725001/
703686857	20161103	201611	2016	2016.8301	VNM	VIETNAM	VNM																		1	042	042	04	1	1.9	8	1	8	-0.91116173120729	3	Manitowoc, Wisconsin, United States	US	USWI	WI071	44.0886	-87.6576	1568942	0								3	Manitowoc, Wisconsin, United States	US	USWI	WI071	44.0886	-87.6576	1568942	20171103180000	http://www.htrnews.com/story/opinion/2017/11/03/manitowoc-vietnam-veteran-ed-hansen-responds-mike-berzinsky-column-the-wars-long-over-let-be/828725001/
703686858	20171004	201710	2017	2017.7507											GOV	STATE ATTORNEY GENERAL						GOV			1	040	040	04	1	1.0	8	1	8	-1.33417855879231	0								3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686859	20171004	201710	2017	2017.7507											GOV	STATE ATTORNEY GENERAL						GOV			1	040	040	04	1	1.0	4	1	4	-1.3341785587923	0								3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	3	Brunswick County, North Carolina, United States	US	USNC		34.0668	-78.2664	1026340	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686860	20171004	201710	2017	2017.7507											GOV	STATE ATTORNEY GENERAL						GOV			1	043	043	04	1	2.8	12	1	12	-1.33417855879231	0								3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686861	20171004	201710	2017	2017.7507	AFG	AFGHANISTAN	AFG								MILJUDMIL	MILITARY JUDGE						MIL	JUD	MIL	0	015	015	01	1	0.0	2	1	2	-7.24409448818897	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103180000	https://www.vox.com/policy-and-politics/2017/11/3/16603076/bowe-bergdahl-prison-ruling-taliban
703686862	20171004	201710	2017	2017.7507	BUS	LANDLORD						BUS													0	020	020	02	1	3.0	3	1	3	-1.10599078341014	3	Cattaraugus, New York, United States	US	USNY	NY009	42.3292	-78.8681	946066	0								3	Cattaraugus, New York, United States	US	USNY	NY009	42.3292	-78.8681	946066	20171103180000	http://www.oleantimesherald.com/news/st-bonaventure-panel-tackles-inadequate-housing-poverty-in-olean/article_6ae80a90-c04f-11e7-bb7d-3b929d951c79.html
703686863	20171004	201710	2017	2017.7507	EDU	PROFESSOR						EDU													0	015	015	01	1	0.0	6	1	6	-2.24014336917562	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103180000	https://www.wsj.com/articles/george-papadopouloss-european-trek-to-trump-campaign-1509727479
703686864	20171004	201710	2017	2017.7507	EDU	ECONOMIST						EDU			IRN	IRANIAN	IRN								1	022	022	02	1	3.2	2	1	2	-0.9719222462203	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171103180000	https://www.algemeiner.com/2017/11/03/dont-be-so-quick-to-trust-saudi-arabia/
703686865	20171004	201710	2017	2017.7507	EDU	ECONOMIST						EDU			IRN	IRANIAN	IRN								1	022	022	02	1	3.2	2	1	2	-0.9719222462203	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103180000	https://www.algemeiner.com/2017/11/03/dont-be-so-quick-to-trust-saudi-arabia/
703686866	20171004	201710	2017	2017.7507	EDU	ECONOMIST						EDU			IRN	IRANIAN	IRN								1	022	022	02	1	3.2	6	1	6	-0.9719222462203	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171103180000	https://www.algemeiner.com/2017/11/03/dont-be-so-quick-to-trust-saudi-arabia/
703686867	20171004	201710	2017	2017.7507	EDU	PROFESSOR						EDU			RUS	RUSSIA	RUS								0	040	040	04	1	1.0	4	1	4	-2.24014336917562	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103180000	https://www.wsj.com/articles/george-papadopouloss-european-trek-to-trump-campaign-1509727479
703686868	20171004	201710	2017	2017.7507	GOV	STATE ATTORNEY GENERAL						GOV													1	040	040	04	1	1.0	8	1	8	-1.33417855879231	3	New Hanover County, North Carolina, United States	US	USNC	NC129	34.2504	-77.8664	1026329	0								3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686869	20171004	201710	2017	2017.7507	GOV	STATE ATTORNEY GENERAL						GOV													1	040	040	04	1	1.0	4	1	4	-1.3341785587923	3	New Hanover County, North Carolina, United States	US	USNC	NC129	34.2504	-77.8664	1026329	0								3	Brunswick County, North Carolina, United States	US	USNC		34.0668	-78.2664	1026340	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686870	20171004	201710	2017	2017.7507	GOV	STATE ATTORNEY GENERAL						GOV													1	042	042	04	1	1.9	6	1	6	-1.22950819672131	3	New Hanover Regional Medical Center, North Carolina, United States	US	USNC	NC129	34.2058	-77.9209	1024186	0								3	New Hanover Regional Medical Center, North Carolina, United States	US	USNC		34.2058	-77.9209	1024186	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686871	20171004	201710	2017	2017.7507	GOV	STATE ATTORNEY GENERAL						GOV													1	042	042	04	1	1.9	6	1	6	-1.4388489208633	3	Brunswick County, North Carolina, United States	US	USNC	NC019	34.0668	-78.2664	1026340	0								3	Brunswick County, North Carolina, United States	US	USNC		34.0668	-78.2664	1026340	20171103180000	http://www.wilmingtonbiz.com/more_news/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686872	20171004	201710	2017	2017.7507	GOV	ATTORNEY GENERAL						GOV			JUD	COUNSEL						JUD			1	040	040	04	1	1.0	6	1	6	1.65876777251185	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103180000	https://www.redstate.com/absentee/2017/11/03/three-republicans-introduce-resolution-ditching-mueller/
703686873	20171004	201710	2017	2017.7507	GOV	STATE ATTORNEY GENERAL						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-1.3341785587923	3	New Hanover County, North Carolina, United States	US	USNC	NC129	34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686874	20171004	201710	2017	2017.7507	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	-1.3341785587923	3	Brunswick County, North Carolina, United States	US	USNC	NC019	34.0668	-78.2664	1026340	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686875	20171004	201710	2017	2017.7507	GOV	ADMINISTRATION						GOV			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	4	1	4	-1.3341785587923	3	New Hanover County, North Carolina, United States	US	USNC	NC129	34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686876	20171004	201710	2017	2017.7507	GOV	ADMINISTRATION						GOV			USAGOV	UNITED STATES	USA					GOV			1	043	043	04	1	2.8	4	1	4	-1.3341785587923	3	New Hanover County, North Carolina, United States	US	USNC	NC129	34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686877	20171004	201710	2017	2017.7507	GRC	CRETE	GRC								JUD	DEFENSE ATTORNEY						JUD			0	181	181	18	4	-9.0	5	1	5	-9.347442680776	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171103180000	http://www.naftemporiki.gr/story/1291756/mitsotakis-govts-lax-attitude-early-release-law-for-felons-behind-crime-surge-tsipras-dismisses-criticism
703686878	20171004	201710	2017	2017.7507	GRC	CRETE	GRC								OPP	THE OPPOSITION						OPP			0	181	181	18	4	-9.0	5	1	5	-9.347442680776	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171103180000	http://www.naftemporiki.gr/story/1291756/mitsotakis-govts-lax-attitude-early-release-law-for-felons-behind-crime-surge-tsipras-dismisses-criticism
703686879	20171004	201710	2017	2017.7507	JUD	COUNSEL						JUD			GOV	ATTORNEY GENERAL						GOV			1	040	040	04	1	1.0	6	1	6	1.65876777251185	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103180000	https://www.redstate.com/absentee/2017/11/03/three-republicans-introduce-resolution-ditching-mueller/
703686880	20171004	201710	2017	2017.7507	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	-4.90566037735849	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20171103180000	http://www.troyrecord.com/general-news/20171103/court-upholds-800g-award-for-clifton-park-trampoline-accident
703686881	20171004	201710	2017	2017.7507	MILJUDMIL	MILITARY JUDGE						MIL	JUD	MIL											0	015	015	01	1	0.0	3	1	3	-7.24409448818897	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171103180000	https://www.vox.com/policy-and-politics/2017/11/3/16603076/bowe-bergdahl-prison-ruling-taliban
703686882	20171004	201710	2017	2017.7507	OPP	THE OPPOSITION						OPP													0	193	193	19	4	-10.0	5	1	5	-9.347442680776	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20171103180000	http://www.naftemporiki.gr/story/1291756/mitsotakis-govts-lax-attitude-early-release-law-for-felons-behind-crime-surge-tsipras-dismisses-criticism
703686883	20171004	201710	2017	2017.7507	RUS	RUSSIA	RUS								EDU	PROFESSOR						EDU			0	015	015	01	1	0.0	4	1	4	-2.24014336917562	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103180000	https://www.wsj.com/articles/george-papadopouloss-european-trek-to-trump-campaign-1509727479
703686884	20171004	201710	2017	2017.7507	RUS	RUSSIA	RUS								EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	4	1	4	-2.24014336917562	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103180000	https://www.wsj.com/articles/george-papadopouloss-european-trek-to-trump-campaign-1509727479
703686885	20171004	201710	2017	2017.7507	RUS	RUSSIA	RUS								SAU	SAUDI	SAU								0	125	125	12	3	-5.0	2	1	2	-0.9719222462203	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103180000	https://www.algemeiner.com/2017/11/03/dont-be-so-quick-to-trust-saudi-arabia/
703686886	20171004	201710	2017	2017.7507	RUS	RUSSIA	RUS								SAU	SAUDI	SAU								0	125	125	12	3	-5.0	2	1	2	-0.9719222462203	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20171103180000	https://www.algemeiner.com/2017/11/03/dont-be-so-quick-to-trust-saudi-arabia/
703686887	20171004	201710	2017	2017.7507	RUS	RUSSIA	RUS								SAUGOV	SAUDI ARABIA	SAU					GOV			0	125	125	12	3	-5.0	2	1	2	-0.9719222462203	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103180000	https://www.algemeiner.com/2017/11/03/dont-be-so-quick-to-trust-saudi-arabia/
703686888	20171004	201710	2017	2017.7507	RUS	RUSSIA	RUS								SAUGOV	SAUDI	SAU					GOV			0	125	125	12	3	-5.0	4	1	4	-0.9719222462203	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103180000	https://www.algemeiner.com/2017/11/03/dont-be-so-quick-to-trust-saudi-arabia/
703686889	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	4	1	4	-8.04347826086956	3	Big Spring, Texas, United States	US	USTX	TX227	32.2504	-101.479	1330654	0								3	Big Spring, Texas, United States	US	USTX		32.2504	-101.479	1330654	20171103180000	http://www.newswest9.com/story/36754043/bergdahl-spared-any-prison-time-gets-dishonorable-discharge
703686890	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-4.90566037735849	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	0								3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20171103180000	http://www.troyrecord.com/general-news/20171103/court-upholds-800g-award-for-clifton-park-trampoline-accident
703686891	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								BUS	LANDLORD						BUS			0	020	020	02	1	3.0	2	1	2	-1.10599078341014	3	Cattaraugus, New York, United States	US	USNY	NY009	42.3292	-78.8681	946066	3	Cattaraugus, New York, United States	US	USNY	NY009	42.3292	-78.8681	946066	3	Cattaraugus, New York, United States	US	USNY	NY009	42.3292	-78.8681	946066	20171103180000	http://www.oleantimesherald.com/news/st-bonaventure-panel-tackles-inadequate-housing-poverty-in-olean/article_6ae80a90-c04f-11e7-bb7d-3b929d951c79.html
703686892	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								GOV	STATE ATTORNEY GENERAL						GOV			1	040	040	04	1	1.0	4	1	4	-1.3341785587923	3	New Hanover County, North Carolina, United States	US	USNC	NC129	34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686893	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								GOV	ATTORNEY GENERAL						GOV			1	040	040	04	1	1.0	4	1	4	1.65876777251185	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171103180000	https://www.redstate.com/absentee/2017/11/03/three-republicans-introduce-resolution-ditching-mueller/
703686894	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			1	042	042	04	1	1.9	2	1	2	-1.22950819672131	3	New Hanover Regional Medical Center, North Carolina, United States	US	USNC	NC129	34.2058	-77.9209	1024186	3	New Hanover Regional Medical Center, North Carolina, United States	US	USNC		34.2058	-77.9209	1024186	3	New Hanover Regional Medical Center, North Carolina, United States	US	USNC		34.2058	-77.9209	1024186	20171103180000	http://www.wilmingtonbiz.com/in_response_to_area%E2%80%99s_opioid_epidemic/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
703686895	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			1	042	042	04	1	1.9	2	1	2	-1.4388489208633	3	Brunswick County, North Carolina, United States	US	USNC	NC019	34.0668	-78.2664	1026340	3	Brunswick County, North Carolina, United States	US	USNC		34.0668	-78.2664	1026340	3	Brunswick County, North Carolina, United States	US	USNC		34.0668	-78.2664	1026340	20171103180000	http://www.wilmingtonbiz.com/more_news/2017/11/03/in_response_to_area%E2%80%99s_opioid_epidemic/16756
