704183158	20161106	201611	2016	2016.8384	EDU	COLLEGE						EDU			USA	UNITED STATES	USA								0	080	080	08	2	5.0	2	1	2	-4.38388625592417	3	Comal County, Texas, United States	US	USTX	TX091	29.8169	-98.3003	1383831	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Comal County, Texas, United States	US	USTX		29.8169	-98.3003	1383831	20171106013000	http://njtoday.net/2017/11/05/dozens-killed-in-mass-shooting-at-texas-church/
704183159	20161106	201611	2016	2016.8384	EDU	COLLEGE						EDU			USA	TEXAS	USA								0	080	080	08	2	5.0	8	1	8	-4.38388625592417	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106013000	http://njtoday.net/2017/11/05/dozens-killed-in-mass-shooting-at-texas-church/
704183160	20161106	201611	2016	2016.8384	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-0.53890198720108	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171106013000	http://www.expressnews.com/news/education/article/Wyoming-boot-camp-helps-young-offenders-turn-12332151.php
704183161	20161106	201611	2016	2016.8384	USA	THE US	USA																		0	043	043	04	1	2.8	2	1	2	-9.03329776345304	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106013000	https://theslot.jezebel.com/the-paradise-papers-a-massive-document-dump-show-wher-1820163395
704183162	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	173	173	17	4	-5.0	4	1	4	-0.53890198720108	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171106013000	http://www.expressnews.com/news/education/article/Wyoming-boot-camp-helps-young-offenders-turn-12332151.php
704183163	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			1	173	173	17	4	-5.0	2	1	2	-0.53890198720108	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171106013000	http://www.expressnews.com/news/education/article/Wyoming-boot-camp-helps-young-offenders-turn-12332151.php
704183164	20171007	201710	2017	2017.7589	CHN	CHINA	CHN																		1	040	040	04	1	1.0	5	1	5	2.82485875706215	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	0								4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	20171106013000	http://china.org.cn/china/2017-11/06/content_41850437.htm
704183165	20171007	201710	2017	2017.7589	CHN	CHINA	CHN								MED	WEBSITE						MED			1	010	010	01	1	0.0	5	1	5	2.82485875706215	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20171106013000	http://china.org.cn/china/2017-11/06/content_41850437.htm
704183166	20171007	201710	2017	2017.7589	CHN	CHINA	CHN								MED	WEBSITE						MED			1	010	010	01	1	0.0	2	1	2	2.60869565217392	1	United States	US	US		39.828175	-98.5795	US	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20171106013000	http://usa.chinadaily.com.cn/china/2017-11/06/content_34174068.htm
704183167	20171007	201710	2017	2017.7589	CHN	CHINA	CHN								MED	WEBSITE						MED			1	040	040	04	1	1.0	5	1	5	2.82485875706215	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	20171106013000	http://china.org.cn/china/2017-11/06/content_41850437.htm
704183168	20171007	201710	2017	2017.7589	CHN	CHINA	CHN								MED	WEBSITE						MED			1	040	040	04	1	1.0	2	1	2	2.60869565217392	1	United States	US	US		39.828175	-98.5795	US	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106013000	http://usa.chinadaily.com.cn/china/2017-11/06/content_34174068.htm
704183169	20171007	201710	2017	2017.7589	COG	CONGO	COG								COGGOV	CONGO	COG					GOV			0	040	040	04	1	1.0	2	1	2	-8.37696335078531	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171106013000	https://af.reuters.com/article/topNews/idAFKBN1D50HC-OZATP
704183170	20171007	201710	2017	2017.7589	COG	CONGO	COG								GOV	ENVOY						GOV			0	040	040	04	1	1.0	2	1	2	-8.37696335078531	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171106013000	https://af.reuters.com/article/topNews/idAFKBN1D50HC-OZATP
704183171	20171007	201710	2017	2017.7589	COGGOV	CONGO	COG					GOV			COG	CONGO	COG								0	040	040	04	1	1.0	2	1	2	-8.37696335078531	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171106013000	https://af.reuters.com/article/topNews/idAFKBN1D50HC-OZATP
704183172	20171007	201710	2017	2017.7589	COGGOV	CONGO	COG					GOV			COG	CONGO	COG								0	100	100	10	3	-5.0	2	1	2	-8.37696335078531	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171106013000	https://af.reuters.com/article/topNews/idAFKBN1D50HC-OZATP
704183173	20171007	201710	2017	2017.7589	GOV	ENVOY						GOV													0	026	026	02	1	4.0	6	1	6	-8.37696335078531	1	Congo	CF	CF		-1	15	CF	0								1	Congo	CF	CF		-1	15	CF	20171106013000	https://af.reuters.com/article/topNews/idAFKBN1D50HC-OZATP
704183174	20171007	201710	2017	2017.7589	GOV	ENVOY						GOV			COG	CONGO	COG								0	040	040	04	1	1.0	2	1	2	-8.37696335078531	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171106013000	https://af.reuters.com/article/topNews/idAFKBN1D50HC-OZATP
704183175	20171007	201710	2017	2017.7589	GOV	ENVOY						GOV			COG	CONGO	COG								0	100	100	10	3	-5.0	2	1	2	-8.37696335078531	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171106013000	https://af.reuters.com/article/topNews/idAFKBN1D50HC-OZATP
704183176	20171007	201710	2017	2017.7589	SPY	INTELLIGENCE						SPY													1	010	010	01	1	0.0	2	1	2	-0.44642857142857	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171106013000	http://www.smh.com.au/business/comment-and-analysis/paradise-papers-time-to-name-and-shame-those-who-seek-to-hide-20171106-gzfirv.html
704183177	20171007	201710	2017	2017.7589	SPY	INTELLIGENCE						SPY													1	010	010	01	1	0.0	8	1	8	-0.44642857142857	1	Panama	PM	PM		9	-80	PM	0								1	Australia	AS	AS		-25	135	AS	20171106013000	http://www.smh.com.au/business/comment-and-analysis/paradise-papers-time-to-name-and-shame-those-who-seek-to-hide-20171106-gzfirv.html
704183178	20171030	201710	2017	2017.8219											EDUEDU	SCHOOL						EDU	EDU		1	190	190	19	4	-10.0	10	1	10	0.16366612111293	0								3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	20171106013000	http://www.chronicleonline.com/news/local/cancer-crusaders-rally-around-child/article_c27046d4-c27e-11e7-a844-1fba303dfd54.html
704183179	20171030	201710	2017	2017.8219	CHN	CHINA	CHN								FRA	PARIS	FRA								0	013	013	01	1	0.4	1	1	1	-0.97173144876326	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106013000	https://www.bloomberg.com/news/articles/2017-11-06/how-china-drew-respect-from-greens-while-boosting-its-pollution
704183180	20171030	201710	2017	2017.8219	CHN	CHINA	CHN								FRA	PARIS	FRA								0	013	013	01	1	0.4	1	1	1	-0.97173144876326	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106013000	https://www.bloomberg.com/news/articles/2017-11-06/how-china-drew-respect-from-greens-while-boosting-its-pollution
704183181	20171030	201710	2017	2017.8219	EDUEDU	SCHOOL						EDU	EDU												1	190	190	19	4	-10.0	10	1	10	0.16366612111293	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171106013000	http://www.chronicleonline.com/news/local/cancer-crusaders-rally-around-child/article_c27046d4-c27e-11e7-a844-1fba303dfd54.html
704183182	20171030	201710	2017	2017.8219	GOV	MINIST						GOV			BEL	BELGIUM	BEL								0	080	080	08	2	5.0	2	1	2	-4.35967302452316	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171106013000	http://axisoflogic.com/artman/publish/Article_77911.shtml
704183183	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-3.5426731078905	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Fatehpur Sikri, India (general), India	IN	IN00	17888	27.1	77.6667	-2095629	20171106013000	http://kashmirreader.com/2017/11/06/german-alleges-being-roughed-up-at-up-railway-station/
704183184	20171105	201711	2017	2017.8356											GOV	HOME MINIST						GOV			1	043	043	04	1	2.8	4	1	4	0.3487358326068	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183185	20171105	201711	2017	2017.8356											IND	NEW DELHI	IND								1	042	042	04	1	1.9	1	1	1	0.3487358326068	0								4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183186	20171105	201711	2017	2017.8356	COP	POLICE						COP													1	190	190	19	4	-10.0	2	1	2	-3.5426731078905	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	0								4	Fatehpur Sikri, India (general), India	IN	IN00	17888	27.1	77.6667	-2095629	20171106013000	http://kashmirreader.com/2017/11/06/german-alleges-being-roughed-up-at-up-railway-station/
704183187	20171105	201711	2017	2017.8356	COP	POLICE						COP			IND	LUCKNOW	IND								1	190	190	19	4	-10.0	3	1	3	-3.5426731078905	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Fatehpur Sikri, India (general), India	IN	IN00	17888	27.1	77.6667	-2095629	20171106013000	http://kashmirreader.com/2017/11/06/german-alleges-being-roughed-up-at-up-railway-station/
704183188	20171105	201711	2017	2017.8356	GOV	HOME MINIST						GOV													1	042	042	04	1	1.9	4	1	4	0.3487358326068	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183189	20171105	201711	2017	2017.8356	GOV	HOME MINIST						GOV			IND	NAGALAND	IND								1	040	040	04	1	1.0	2	1	2	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183190	20171105	201711	2017	2017.8356	GOV	HOME MINIST						GOV			IND	NAGALAND	IND								1	040	040	04	1	1.0	2	1	2	0.3487358326068	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183191	20171105	201711	2017	2017.8356	GOV	HOME MINIST						GOV			IND	NAGALAND	IND								1	042	042	04	1	1.9	2	1	2	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183192	20171105	201711	2017	2017.8356	GOV	HOME MINIST						GOV			IND	NAGALAND	IND								1	042	042	04	1	1.9	2	1	2	0.3487358326068	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183193	20171105	201711	2017	2017.8356	GOV	HOME MINIST						GOV			INDGOV	NAGALAND	IND					GOV			1	040	040	04	1	1.0	2	1	2	0.3487358326068	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183194	20171105	201711	2017	2017.8356	GOV	HOME MINIST						GOV			INDGOV	NAGALAND	IND					GOV			1	042	042	04	1	1.9	2	1	2	0.3487358326068	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183195	20171105	201711	2017	2017.8356	IND	NEW DELHI	IND																		1	043	043	04	1	2.8	1	1	1	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	0								5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183196	20171105	201711	2017	2017.8356	IND	LUCKNOW	IND								COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-3.5426731078905	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Fatehpur Sikri, India (general), India	IN	IN00	17888	27.1	77.6667	-2095629	20171106013000	http://kashmirreader.com/2017/11/06/german-alleges-being-roughed-up-at-up-railway-station/
704183197	20171105	201711	2017	2017.8356	IND	NAGALAND	IND								GOV	HOME MINIST						GOV			1	040	040	04	1	1.0	2	1	2	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183198	20171105	201711	2017	2017.8356	IND	NAGALAND	IND								GOV	HOME MINIST						GOV			1	040	040	04	1	1.0	2	1	2	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183199	20171105	201711	2017	2017.8356	IND	NAGALAND	IND								GOV	HOME MINIST						GOV			1	043	043	04	1	2.8	2	1	2	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183200	20171105	201711	2017	2017.8356	IND	NAGALAND	IND								GOV	HOME MINIST						GOV			1	043	043	04	1	2.8	2	1	2	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183201	20171105	201711	2017	2017.8356	IND	NEW DELHI	IND								GOV	COOPERATION MINIST						GOV			1	173	173	17	4	-5.0	6	1	6	3.584229390681	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171106013000	http://www.ifp.co.in/item/4825-role-of-women-is-very-vital-in-establishment-of-a-stable-society-nemcha-kipgen
704183202	20171105	201711	2017	2017.8356	IND	NEW DELHI	IND								nag	NAGA			nag						1	043	043	04	1	2.8	1	1	1	0.3487358326068	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183203	20171105	201711	2017	2017.8356	IND	NEW DELHI	IND								nag	NAGA			nag						1	043	043	04	1	2.8	2	1	2	0.3487358326068	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183204	20171105	201711	2017	2017.8356	INDGOV	NAGALAND	IND					GOV			GOV	HOME MINIST						GOV			1	040	040	04	1	1.0	2	1	2	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183205	20171105	201711	2017	2017.8356	INDGOV	NAGALAND	IND					GOV			GOV	HOME MINIST						GOV			1	043	043	04	1	2.8	2	1	2	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183206	20171105	201711	2017	2017.8356	nag	NAGA			nag						IND	NEW DELHI	IND								1	042	042	04	1	1.9	3	1	3	0.3487358326068	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20171106013000	http://www.ifp.co.in/item/4826-nagaland-government-intensifies-campaign
704183207	20171106	201711	2017	2017.8384											AFG	AFGHANISTAN	AFG								0	0874	087	08	2	10.0	7	1	7	-0.39656311962987	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171106013000	http://bombmagazine.org/articles/alfredo-jaar/
704183208	20171106	201711	2017	2017.8384											AFG	AFGHANISTAN	AFG								0	0874	087	08	2	10.0	1	1	1	-0.39656311962987	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20171106013000	http://bombmagazine.org/articles/alfredo-jaar/
704183209	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	040	040	04	1	1.0	6	1	6	4.60526315789473	0								4	Salima, Salima, Malawi	MI	MI22	65269	-13.7847	34.4584	-1486808	4	Salima, Salima, Malawi	MI	MI22	65269	-13.7847	34.4584	-1486808	20171106013000	https://www.mamamia.com.au/world-vision-personal-story/
704183210	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								0	040	040	04	1	1.0	5	1	5	-1.85185185185185	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106013000	https://www.dailymaverick.co.za/article/2017-11-06-op-ed-world-of-investigative-journalists-descends-on-johannesburg/
704183211	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	0	0								4	Mabhida, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.1675	31.5998	-1255196	4	Mabhida, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.1675	31.5998	-1255196	20171106013000	http://www.chronicle.co.zw/ramaphosa-dlamini-zuma-in-a-tight-race/
704183212	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	4.60526315789473	0								4	Salima, Salima, Malawi	MI	MI22	65269	-13.7847	34.4584	-1486808	4	Salima, Salima, Malawi	MI	MI22	65269	-13.7847	34.4584	-1486808	20171106013000	https://www.mamamia.com.au/world-vision-personal-story/
704183213	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	042	042	04	1	1.9	16	1	10	4.60526315789473	0								5	Salima District, Salima, Malawi	MI	MI22	65269	-13.7196	34.4018	-1486810	5	Salima District, Salima, Malawi	MI	MI22	65269	-13.7196	34.4018	-1486810	20171106013000	https://www.mamamia.com.au/world-vision-personal-story/
704183214	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	0.18535681186284	0								3	Wharton School, Pennsylvania, United States	US	USPA		40.4242	-77.7714	1197232	3	Wharton School, Pennsylvania, United States	US	USPA		40.4242	-77.7714	1197232	20171106013000	https://www.fnlondon.com/articles/an-audience-with-vanguard-ceo-bill-mcnabb-even-jack-brought-up-the-beard-20171106
704183215	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								0	042	042	04	1	1.9	5	1	5	-1.85185185185185	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106013000	https://www.dailymaverick.co.za/article/2017-11-06-op-ed-world-of-investigative-journalists-descends-on-johannesburg/
