704022401	20171006	201710	2017	2017.7562	USAMED	THE ASSOCIATED PRESS	USA					MED			CHL	CHILE	CHL								0	043	043	04	1	2.8	2	1	2	-4.29594272076373	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	1	Colombia	CO	CO		4	-72	CO	20171105063000	https://wtop.com/latin-america/2017/11/venezuela-opposition-leader-seeks-refuge-in-chilean-embassy/
704022402	20171006	201710	2017	2017.7562	USAMED	THE ASSOCIATED PRESS	USA					MED			CHL	SANTIAGO	CHL								0	043	043	04	1	2.8	1	1	1	-4.29594272076373	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20171105063000	https://wtop.com/latin-america/2017/11/venezuela-opposition-leader-seeks-refuge-in-chilean-embassy/
704022403	20171029	201710	2017	2017.8192											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	2.14592274678111	0								4	Cape Grim, Tasmania, Australia	AS	AS06	5330	-40.6833	144.683	-1576762	4	Cape Grim, Tasmania, Australia	AS	AS06	5330	-40.6833	144.683	-1576762	20171105063000	https://www.goodfood.com.au/eat-out/sydneys-best-new-burgers-20141030-11dw3n
704022404	20171029	201710	2017	2017.8192											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	2.14592274678111	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Cape Grim, Tasmania, Australia	AS	AS06	5330	-40.6833	144.683	-1576762	20171105063000	https://www.goodfood.com.au/eat-out/sydneys-best-new-burgers-20141030-11dw3n
704022405	20171029	201710	2017	2017.8192											USA	UNITED STATES	USA								0	042	042	04	1	1.9	6	1	6	1.68350168350169	0								3	Lee County, Alabama, United States	US	USAL		32.6001	-85.3999	161566	3	Lee County, Alabama, United States	US	USAL		32.6001	-85.3999	161566	20171105063000	http://www.djournal.com/lifestyle/living/because-of-nancy-annual-gatherings-go-on/article_85c40c15-9523-5584-9822-d80ea2e899aa.html
704022406	20171029	201710	2017	2017.8192											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	1.68350168350169	0								3	Lee County, Alabama, United States	US	USAL		32.6001	-85.3999	161566	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171105063000	http://www.djournal.com/lifestyle/living/because-of-nancy-annual-gatherings-go-on/article_85c40c15-9523-5584-9822-d80ea2e899aa.html
704022407	20171029	201710	2017	2017.8192											USA	THE US	USA								0	043	043	04	1	2.8	6	1	6	-1.74880763116057	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171105063000	http://www.afr.com/markets/equity-markets/broadcom-plans-us100bn-unsolicited-bid-for-qualcomm-20171105-gzf6rs
704022408	20171029	201710	2017	2017.8192	AUS	AUSTRALIA	AUS																		1	036	036	03	1	4.0	2	1	2	2.14592274678111	4	Cape Grim, Tasmania, Australia	AS	AS06	5330	-40.6833	144.683	-1576762	0								4	Cape Grim, Tasmania, Australia	AS	AS06	5330	-40.6833	144.683	-1576762	20171105063000	https://www.goodfood.com.au/eat-out/sydneys-best-new-burgers-20141030-11dw3n
704022409	20171029	201710	2017	2017.8192	AUS	AUSTRALIA	AUS																		1	036	036	03	1	4.0	2	1	2	2.14592274678111	4	Surry Hills, New South Wales, Australia	AS	AS02	154637	-33.8861	151.214	352783	0								4	Cape Grim, Tasmania, Australia	AS	AS06	5330	-40.6833	144.683	-1576762	20171105063000	https://www.goodfood.com.au/eat-out/sydneys-best-new-burgers-20141030-11dw3n
704022410	20171029	201710	2017	2017.8192	BHR	BAHRAIN	BHR								AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	-6.25	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20171105063000	http://www.newsofbahrain.com/viewNews.php?ppId=39260&TYPE=Posts&pid=&MNU=&SUB=
704022411	20171029	201710	2017	2017.8192	JAM	JAMAICA	JAM								USA	FLORIDA	USA								1	042	042	04	1	1.9	4	1	4	2.12765957446809	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171105063000	http://jamaica-gleaner.com/article/news/20171105/sticky-flies-florida-vote-dunn-jlp-winning-formula-labourities-registered-se
704022412	20171029	201710	2017	2017.8192	MNCUSAMEDGOV	QUALCOMM	USA					MNC	MED	GOV											0	013	013	01	1	0.4	8	1	8	-1.74880763116057	3	Silver Lake, Washington, United States	US	USWA	WA015	46.2973	-122.811	1508354	0								3	Silver Lake, Washington, United States	US	USWA		46.2973	-122.811	1508354	20171105063000	http://www.afr.com/markets/equity-markets/broadcom-plans-us100bn-unsolicited-bid-for-qualcomm-20171105-gzf6rs
704022413	20171029	201710	2017	2017.8192	MNCUSAMEDGOV	QUALCOMM	USA					MNC	MED	GOV											0	192	192	19	4	-9.5	8	1	8	-1.74880763116057	3	Silver Lake, Washington, United States	US	USWA	WA015	46.2973	-122.811	1508354	0								3	Silver Lake, Washington, United States	US	USWA		46.2973	-122.811	1508354	20171105063000	http://www.afr.com/markets/equity-markets/broadcom-plans-us100bn-unsolicited-bid-for-qualcomm-20171105-gzf6rs
704022414	20171029	201710	2017	2017.8192	USA	THE US	USA																		0	042	042	04	1	1.9	10	1	10	-1.74880763116057	3	Silver Lake, Washington, United States	US	USWA	WA015	46.2973	-122.811	1508354	0								3	Silver Lake, Washington, United States	US	USWA		46.2973	-122.811	1508354	20171105063000	http://www.afr.com/markets/equity-markets/broadcom-plans-us100bn-unsolicited-bid-for-qualcomm-20171105-gzf6rs
704022415	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	6	1	6	1.68350168350169	3	Lee County, Alabama, United States	US	USAL	AL081	32.6001	-85.3999	161566	0								3	Lee County, Alabama, United States	US	USAL		32.6001	-85.3999	161566	20171105063000	http://www.djournal.com/lifestyle/living/because-of-nancy-annual-gatherings-go-on/article_85c40c15-9523-5584-9822-d80ea2e899aa.html
704022416	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	2	1	2	1.68350168350169	3	Lee County, Alabama, United States	US	USAL	AL081	32.6001	-85.3999	161566	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171105063000	http://www.djournal.com/lifestyle/living/because-of-nancy-annual-gatherings-go-on/article_85c40c15-9523-5584-9822-d80ea2e899aa.html
704022417	20171029	201710	2017	2017.8192	USA	FLORIDA	USA								JAM	JAMAICA	JAM								1	043	043	04	1	2.8	2	1	2	2.12765957446809	4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	20171105063000	http://jamaica-gleaner.com/article/news/20171105/sticky-flies-florida-vote-dunn-jlp-winning-formula-labourities-registered-se
704022418	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA								JAM	JAMAICA	JAM								1	043	043	04	1	2.8	1	1	1	2.12765957446809	3	Delray Beach, Florida, United States	US	USFL	FL099	26.4615	-80.0728	281485	4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	3	Delray Beach, Florida, United States	US	USFL		26.4615	-80.0728	281485	20171105063000	http://jamaica-gleaner.com/article/news/20171105/sticky-flies-florida-vote-dunn-jlp-winning-formula-labourities-registered-se
704022419	20171029	201710	2017	2017.8192	USA	FLORIDA	USA								JAM	JAMAICA	JAM								1	043	043	04	1	2.8	1	1	1	2.12765957446809	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	3	Delray Beach, Florida, United States	US	USFL		26.4615	-80.0728	281485	20171105063000	http://jamaica-gleaner.com/article/news/20171105/sticky-flies-florida-vote-dunn-jlp-winning-formula-labourities-registered-se
704022420	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA								MNCUSAMEDGOV	QUALCOMM	USA					MNC	MED	GOV	0	013	013	01	1	0.4	2	1	2	-1.74880763116057	3	Silver Lake, Washington, United States	US	USWA	WA015	46.2973	-122.811	1508354	3	Silver Lake, Washington, United States	US	USWA		46.2973	-122.811	1508354	3	Silver Lake, Washington, United States	US	USWA		46.2973	-122.811	1508354	20171105063000	http://www.afr.com/markets/equity-markets/broadcom-plans-us100bn-unsolicited-bid-for-qualcomm-20171105-gzf6rs
704022421	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA								MNCUSAMEDGOV	QUALCOMM	USA					MNC	MED	GOV	0	192	192	19	4	-9.5	2	1	2	-1.74880763116057	3	Silver Lake, Washington, United States	US	USWA	WA015	46.2973	-122.811	1508354	3	Silver Lake, Washington, United States	US	USWA		46.2973	-122.811	1508354	3	Silver Lake, Washington, United States	US	USWA		46.2973	-122.811	1508354	20171105063000	http://www.afr.com/markets/equity-markets/broadcom-plans-us100bn-unsolicited-bid-for-qualcomm-20171105-gzf6rs
704022422	20171029	201710	2017	2017.8192	USACOP	NEW ORLEANS	USA					COP			USA	NEW ORLEANS	USA								1	084	084	08	2	7.0	10	1	10	-1.63934426229508	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105063000	http://www.omaha.com/news/crime/new-orleans-police-release-photos-of-car-that-hit-killed/article_9c57bc48-9b1f-59f3-989c-33968af7d263.html
704022423	20171104	201711	2017	2017.8329	BRB	BARBADOS	BRB								JUD	JUDICIARY						JUD			1	010	010	01	1	0.0	1	1	1	-2.41379310344828	1	Barbados	BB	BB		13.166667	-59.533333	BB	4	Fontabelle, Saint Mary, Jamaica	JM	JM13	18430	18.3624	-76.9556	-3751822	1	Barbados	BB	BB		13.166667	-59.533333	BB	20171105063000	https://www.barbadosadvocate.com/news/too-many-remand
704022424	20171104	201711	2017	2017.8329	BRB	BARBADOS	BRB								JUD	JUDICIARY						JUD			1	010	010	01	1	0.0	1	1	1	-2.41379310344828	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20171105063000	https://www.barbadosadvocate.com/news/too-many-remand
704022425	20171104	201711	2017	2017.8329	BRBJUD	BARBADOS	BRB					JUD			JUD	JUDICIARY						JUD			1	010	010	01	1	0.0	3	1	3	-2.41379310344828	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20171105063000	https://www.barbadosadvocate.com/news/too-many-remand
704022426	20171104	201711	2017	2017.8329	BRBJUD	BARBADOS	BRB					JUD			JUD	JUDICIARY						JUD			1	013	013	01	1	0.4	1	1	1	-2.41379310344828	1	Barbados	BB	BB		13.166667	-59.533333	BB	4	Fontabelle, Saint Mary, Jamaica	JM	JM13	18430	18.3624	-76.9556	-3751822	1	Barbados	BB	BB		13.166667	-59.533333	BB	20171105063000	https://www.barbadosadvocate.com/news/too-many-remand
704022427	20171104	201711	2017	2017.8329	BRBJUD	BARBADOS	BRB					JUD			JUD	JUDICIARY						JUD			1	013	013	01	1	0.4	1	1	1	-2.41379310344828	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20171105063000	https://www.barbadosadvocate.com/news/too-many-remand
704022428	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MIL	CARRIER						MIL			0	043	043	04	1	2.8	1	1	1	5.60747663551402	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105063000	http://www.couriermail.com.au/travel/travel-advice/air-travel/worlds-top-10-airlines-for-2018-named-by-airlineratingscom/news-story/48ce828d496bcd6d930082b5bbad661f?nk=f2c61558e5087016526f5fe0c3e03aea-1509862690
704022429	20171104	201711	2017	2017.8329	CHN	CHONGQING	CHN								MIL	CARRIER						MIL			0	043	043	04	1	2.8	4	1	4	5.60747663551402	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105063000	http://www.couriermail.com.au/travel/travel-advice/air-travel/worlds-top-10-airlines-for-2018-named-by-airlineratingscom/news-story/48ce828d496bcd6d930082b5bbad661f?nk=f2c61558e5087016526f5fe0c3e03aea-1509862690
704022430	20171104	201711	2017	2017.8329	JAM	KINGSTON	JAM								HLH	DOCTOR						HLH			1	040	040	04	1	1.0	10	1	10	6.13026819923372	4	Ocho Rios, Saint Ann, Jamaica	JM	JM09	18426	18.4078	-77.1011	-3753053	4	Ocho Rios, Saint Ann, Jamaica	JM	JM09	18426	18.4078	-77.1011	-3753053	4	Ocho Rios, Saint Ann, Jamaica	JM	JM09	18426	18.4078	-77.1011	-3753053	20171105063000	http://jamaica-gleaner.com/article/news/20171105/four-get-honorary-degrees-uwi-mona
704022431	20171104	201711	2017	2017.8329	MIL	CARRIER						MIL			AUS	AUSTRALIAN	AUS								0	051	051	05	1	3.4	5	1	5	5.60747663551402	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171105063000	http://www.couriermail.com.au/travel/travel-advice/air-travel/worlds-top-10-airlines-for-2018-named-by-airlineratingscom/news-story/48ce828d496bcd6d930082b5bbad661f?nk=f2c61558e5087016526f5fe0c3e03aea-1509862690
704022432	20171104	201711	2017	2017.8329	MIL	CARRIER						MIL			CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	5.60747663551402	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105063000	http://www.couriermail.com.au/travel/travel-advice/air-travel/worlds-top-10-airlines-for-2018-named-by-airlineratingscom/news-story/48ce828d496bcd6d930082b5bbad661f?nk=f2c61558e5087016526f5fe0c3e03aea-1509862690
704022433	20171104	201711	2017	2017.8329	MIL	CARRIER						MIL			CHN	CHONGQING	CHN								0	042	042	04	1	1.9	4	1	4	5.60747663551402	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105063000	http://www.couriermail.com.au/travel/travel-advice/air-travel/worlds-top-10-airlines-for-2018-named-by-airlineratingscom/news-story/48ce828d496bcd6d930082b5bbad661f?nk=f2c61558e5087016526f5fe0c3e03aea-1509862690
704022434	20171105	201711	2017	2017.8356											AFRMIL	AFRICA	AFR					MIL			0	190	190	19	4	-10.0	4	1	4	-7.65891472868217	0								4	Delville Wood, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8345	30.736	-1220657	4	Delville Wood, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8345	30.736	-1220657	20171105063000	http://www.toptenz.net/10-deadliest-days-wwis-western-front.php
704022435	20171105	201711	2017	2017.8356											AGR	FARMER						AGR			0	040	040	04	1	1.0	5	1	5	-1.26315789473685	0								0								0								20171105063000	http://www.thestatesman.com/india/amit-shah-challenges-congress-fight-gujarat-elections-development-plank-1502522937.html
704022436	20171105	201711	2017	2017.8356											ARE	ABU DHABI	ARE								1	013	013	01	1	0.4	7	1	7	6.59340659340659	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20171105063000	http://m.gulfnews.com/guides/going-out/11-things-happening-in-the-uae-this-week-1.2117620
704022437	20171105	201711	2017	2017.8356											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	4	1	4	6.59340659340659	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20171105063000	http://m.gulfnews.com/guides/going-out/11-things-happening-in-the-uae-this-week-1.2117620
704022438	20171105	201711	2017	2017.8356											ARE	DUBAI	ARE								1	043	043	04	1	2.8	3	1	3	0.64608758076095	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20171105063000	https://www.thenational.ae/lifestyle/food/gordon-ramsay-on-the-possibility-of-opening-a-restaurant-in-abu-dhabi-1.672955
704022439	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	4	1	4	-0.83507306889352	0								4	Toogoolawah, Queensland, Australia	AS	AS04	154690	-27.0866	152.376	-1605172	4	Toogoolawah, Queensland, Australia	AS	AS04	154690	-27.0866	152.376	-1605172	20171105063000	https://www.gattonstar.com.au/news/odowd-calls-for-re-think-on-dual-citizenship-law/3257671/
704022440	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	1.57894736842105	0								4	Lang Park, New South Wales, Australia	AS	AS02	5066	-33.8485	151.001	11355460	4	Lang Park, New South Wales, Australia	AS	AS02	5066	-33.8485	151.001	11355460	20171105063000	http://www.illawarramercury.com.au/story/5035090/all-the-photos-from-the-ms-sydney-to-gong-ride/?cs=300
704022441	20171105	201711	2017	2017.8356											AUSCVL	AUSTRALIA	AUS					CVL			1	173	173	17	4	-5.0	2	1	2	-6.84684684684685	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171105063000	http://www.smh.com.au/nsw/grandson-of-harbour-bridge-engineer-john-bradfield-avoids-jail-for-3m-fraud-20171103-gzebty.html
704022442	20171105	201711	2017	2017.8356											BEL	BELGIAN	BEL								0	190	190	19	4	-10.0	7	1	7	-7.65891472868217	0								4	Dinant, Waals Gewest, Belgium	BE	BE14	5853	50.2647	4.92357	-1957052	4	Dinant, Waals Gewest, Belgium	BE	BE14	5853	50.2647	4.92357	-1957052	20171105063000	http://www.toptenz.net/10-deadliest-days-wwis-western-front.php
704022443	20171105	201711	2017	2017.8356											BGD	BANGLADESH	BGD								1	057	057	05	1	8.0	10	1	10	3.55648535564854	0								4	Rooppur, Bangladesh (general), Bangladesh	BG	BG00	5815	24.0667	89.0333	-2733406	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171105063000	http://www.kractivist.org/indias-first-atomic-energy-venture-abroad-will-take-off-in-bangladesh-on-nov-30/
704022444	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			0	013	013	01	1	0.4	1	1	1	2.52600297176821	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20171105063000	https://www.barbadosadvocate.com/news/canadian-high-commission-welcomes-four-new-officers
704022445	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			0	013	013	01	1	0.4	1	1	1	2.52600297176821	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171105063000	https://www.barbadosadvocate.com/news/canadian-high-commission-welcomes-four-new-officers
704022446	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			0	013	013	01	1	0.4	3	1	3	2.52600297176821	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105063000	https://www.barbadosadvocate.com/news/canadian-high-commission-welcomes-four-new-officers
704022447	20171105	201711	2017	2017.8356											BUS	BANK						BUS			0	036	036	03	1	4.0	3	1	3	-3.47970173985087	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105063000	http://www.prokerala.com/news/articles/a785101.html
704022448	20171105	201711	2017	2017.8356											BUS	BANK						BUS			0	036	036	03	1	4.0	2	1	2	-3.47970173985087	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171105063000	http://www.prokerala.com/news/articles/a785101.html
704022449	20171105	201711	2017	2017.8356											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	10	1	10	-1.70648464163823	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171105063000	https://www.pr-inside.com/learn-details-of-the-global-molecular-weight-marke-r4651007.htm
704022450	20171105	201711	2017	2017.8356											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	10	1	10	0	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171105063000	https://www.pr-inside.com/learn-details-of-the-global-single-use-technologie-r4650995.htm
