703760051	20171004	201710	2017	2017.7507	LAB	WORKER						LAB													1	043	043	04	1	2.8	1	1	1	-4.75435816164818	4	Marine Parade, Singapore (general), Singapore	SN	SN00	18585	1.30306	103.924	40463	0								4	Marine Parade, Singapore (general), Singapore	SN	SN00	18585	1.30306	103.924	40463	20171103234500	http://www.channelnewsasia.com/news/singapore/low-water-pressure-hdb-flats-residents-pub-9308186
703760052	20171004	201710	2017	2017.7507	LAB	WORKER						LAB			SGP	SINGAPORE	SGP								1	043	043	04	1	2.8	4	1	4	-4.75435816164818	4	Marine Parade, Singapore (general), Singapore	SN	SN00	18585	1.30306	103.924	40463	4	Marine Parade, Singapore (general), Singapore	SN	SN00	18585	1.30306	103.924	40463	4	Marine Parade, Singapore (general), Singapore	SN	SN00	18585	1.30306	103.924	40463	20171103234500	http://www.channelnewsasia.com/news/singapore/low-water-pressure-hdb-flats-residents-pub-9308186
703760053	20171004	201710	2017	2017.7507	LEG	REPRESENTATIVES						LEG			RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	-3.7621359223301	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171103234500	https://www.usatoday.com/story/tech/news/2017/11/03/facebooks-lack-diversity-blamed-failing-catch-fake-russian-accounts-spreading-racially-divisive-mess/829905001/
703760054	20171004	201710	2017	2017.7507	LEG	REPRESENTATIVES						LEG			RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	-3.7621359223301	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171103234500	https://www.usatoday.com/story/tech/news/2017/11/03/facebooks-lack-diversity-blamed-failing-catch-fake-russian-accounts-spreading-racially-divisive-mess/829905001/
703760055	20171004	201710	2017	2017.7507	LEG	REPRESENTATIVES						LEG			USA	WASHINGTON	USA								0	040	040	04	1	1.0	3	1	3	-3.7621359223301	3	Stanford University, California, United States	US	USCA	CA085	37.4289	-122.17	235365	3	Stanford University, California, United States	US	USCA		37.4289	-122.17	235365	3	Stanford University, California, United States	US	USCA		37.4289	-122.17	235365	20171103234500	https://www.usatoday.com/story/tech/news/2017/11/03/facebooks-lack-diversity-blamed-failing-catch-fake-russian-accounts-spreading-racially-divisive-mess/829905001/
703760056	20171004	201710	2017	2017.7507	LEG	REPRESENTATIVES						LEG			USA	WASHINGTON	USA								0	040	040	04	1	1.0	3	1	3	-3.7621359223301	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171103234500	https://www.usatoday.com/story/tech/news/2017/11/03/facebooks-lack-diversity-blamed-failing-catch-fake-russian-accounts-spreading-racially-divisive-mess/829905001/
703760057	20171004	201710	2017	2017.7507	LEG	LAWMAKER						LEG			USAGOV	OBAMA	USA					GOV			0	090	090	09	2	-2.0	5	1	5	-1.59680638722555	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103234500	http://www.newsweek.com/gop-using-muellers-role-uranium-deal-call-his-resignation-russia-probe-701673
703760058	20171004	201710	2017	2017.7507	MED	MEDIA						MED			USA	UNITED STATES	USA								1	1124	112	11	3	-2.0	1	1	1	-7.11974110032363	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20171103234500	https://www.thewrap.com/wme-adam-venit-leave-sexual-harassment-accusations/
703760059	20171004	201710	2017	2017.7507	NGOUSAENV	HUMANE SOCIETY OF THE UNITED STATES	USA					NGO	ENV		USA	WASHINGTON	USA								1	013	013	01	1	0.4	7	1	7	-0.3584229390681	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103234500	https://www.aol.com/article/news/2017/11/03/lara-trump-taking-on-more-white-house-duties-in-unprecedented-move/23266305/
703760060	20171004	201710	2017	2017.7507	NGOUSAENV	HUMANE SOCIETY OF THE UNITED STATES	USA					NGO	ENV		USA	WASHINGTON	USA								1	013	013	01	1	0.4	3	1	3	-0.3584229390681	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171103234500	https://www.aol.com/article/news/2017/11/03/lara-trump-taking-on-more-white-house-duties-in-unprecedented-move/23266305/
703760061	20171004	201710	2017	2017.7507	PHL	MINDANAO	PHL																		1	012	012	01	1	-0.4	1	1	1	-4.72027972027972	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	0								4	Basilan Island, Basilan, Philippines	RP	RP22	24237	6.591	121.989	-2412917	20171103234500	http://www.channelnewsasia.com/news/asiapacific/fears-of-another-marawi-as-islamic-state-militants-regroup-plan-9363606
703760062	20171004	201710	2017	2017.7507	PHL	MINDANAO	PHL																		1	012	012	01	1	-0.4	1	1	1	-4.72027972027972	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	0								4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20171103234500	http://www.channelnewsasia.com/news/asiapacific/fears-of-another-marawi-as-islamic-state-militants-regroup-plan-9363606
703760063	20171004	201710	2017	2017.7507	RUS	RUSSIA	RUS								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	2	1	2	-3.7621359223301	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171103234500	https://www.usatoday.com/story/tech/news/2017/11/03/facebooks-lack-diversity-blamed-failing-catch-fake-russian-accounts-spreading-racially-divisive-mess/829905001/
703760064	20171004	201710	2017	2017.7507	RUS	RUSSIA	RUS								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	2	1	2	-3.7621359223301	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171103234500	https://www.usatoday.com/story/tech/news/2017/11/03/facebooks-lack-diversity-blamed-failing-catch-fake-russian-accounts-spreading-racially-divisive-mess/829905001/
703760065	20171004	201710	2017	2017.7507	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	186	186	18	4	-10.0	2	1	2	-3.7621359223301	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171103234500	https://www.usatoday.com/story/tech/news/2017/11/03/facebooks-lack-diversity-blamed-failing-catch-fake-russian-accounts-spreading-racially-divisive-mess/829905001/
703760066	20171004	201710	2017	2017.7507	SGP	SINGAPORE	SGP								LAB	WORKER						LAB			1	042	042	04	1	1.9	4	1	4	-4.75435816164818	4	Bedok Reservoir, Singapore (general), Singapore	SN	SN00	18585	1.34278	103.935	30581	4	Bedok Reservoir, Singapore (general), Singapore	SN	SN00	18585	1.34278	103.935	30581	4	Bedok Reservoir, Singapore (general), Singapore	SN	SN00	18585	1.34278	103.935	30581	20171103234500	http://www.channelnewsasia.com/news/singapore/low-water-pressure-hdb-flats-residents-pub-9308186
703760067	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	4	1	4	-9.375	3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	0								3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	20171103234500	http://www.easy931.com/former-fox-news-host-eric-bollings-sons-death-ruled-accidental/
703760068	20171004	201710	2017	2017.7507	USA	WASHINGTON	USA								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	6	1	6	-3.7621359223301	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171103234500	https://www.usatoday.com/story/tech/news/2017/11/03/facebooks-lack-diversity-blamed-failing-catch-fake-russian-accounts-spreading-racially-divisive-mess/829905001/
703760069	20171004	201710	2017	2017.7507	USA	CALIF	USA								LEG	REPRESENTATIVES						LEG			0	186	186	18	4	-10.0	2	1	2	-3.7621359223301	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103234500	https://www.usatoday.com/story/tech/news/2017/11/03/facebooks-lack-diversity-blamed-failing-catch-fake-russian-accounts-spreading-racially-divisive-mess/829905001/
703760070	20171027	201710	2017	2017.8137											USA	ALABAMA	USA								1	173	173	17	4	-5.0	4	1	4	-13.2075471698113	0								3	Randolph Post Office, Alabama, United States	US	USAL		32.8993	-86.9125	168963	3	Randolph Post Office, Alabama, United States	US	USAL		32.8993	-86.9125	168963	20171103234500	http://www.djournal.com/news/woman-convicted-in-randolph-post-office-robbery/article_d7a6337a-79b3-5eb9-ae6f-5a05f4477b3c.html
703760071	20171027	201710	2017	2017.8137	JPN	JAPAN	JPN								USA	ARKANSAS	USA								1	036	036	03	1	4.0	6	1	6	3.33333333333333	1	China	CH	CH		35	105	CH	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	1	China	CH	CH		35	105	CH	20171103234500	http://www.washingtontimes.com/news/2017/nov/3/arkansas-governor-more-opportunities-for-chinese-i/
703760072	20171027	201710	2017	2017.8137	JPN	JAPAN	JPN								USA	ARKANSAS	USA								1	036	036	03	1	4.0	1	1	1	3.33333333333333	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	20171103234500	http://www.washingtontimes.com/news/2017/nov/3/arkansas-governor-more-opportunities-for-chinese-i/
703760073	20171027	201710	2017	2017.8137	JPN	JAPAN	JPN								USA	ARKANSAS	USA								1	036	036	03	1	4.0	1	1	1	3.33333333333333	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103234500	http://www.washingtontimes.com/news/2017/nov/3/arkansas-governor-more-opportunities-for-chinese-i/
703760074	20171027	201710	2017	2017.8137	KOR	SOUTH KOREAN	KOR								PRK	NORTH KOREAN	PRK								0	090	090	09	2	-2.0	2	1	2	-3.89261744966443	1	South Korea	KS	KS		37	127.5	KS	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171103234500	http://www.lawrentian.com/archives/1011601
703760075	20171027	201710	2017	2017.8137	KORMED	SOUTH KOREAN	KOR					MED			PRK	NORTH KOREAN	PRK								0	090	090	09	2	-2.0	6	1	6	-3.89261744966443	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171103234500	http://www.lawrentian.com/archives/1011601
703760076	20171027	201710	2017	2017.8137	USA	UNITED STATES	USA								CVL	HUNTER						CVL			1	1124	112	11	3	-2.0	4	1	4	-2.91777188328913	3	Union County, Oregon, United States	US	USOR	OR061	45.3665	-118.001	1164165	3	Clackamas, Oregon, United States	US	USOR	OR005	45.4076	-122.57	1166631	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171103234500	http://www.bakercityherald.com/home/5722191-151/elk-hunter-shoots-kills-wolf
703760077	20171027	201710	2017	2017.8137	USA	UNITED STATES	USA								CVL	HUNTER						CVL			1	193	193	19	4	-10.0	4	1	4	-2.91777188328913	3	Union County, Oregon, United States	US	USOR	OR061	45.3665	-118.001	1164165	3	Clackamas, Oregon, United States	US	USOR	OR005	45.4076	-122.57	1166631	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171103234500	http://www.bakercityherald.com/home/5722191-151/elk-hunter-shoots-kills-wolf
703760078	20171102	201711	2017	2017.8274	ARG	BUENOS AIRES	ARG								ARGJUD	ARGENTINA	ARG					JUD			1	173	173	17	4	-5.0	2	1	2	-5.55555555555556	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171103234500	http://www.philstar.com/world/2017/11/04/1755549/ex-argentine-vice-president-detained-laundering-charge
703760079	20171102	201711	2017	2017.8274	ARG	BUENOS AIRES	ARG								JUD	FEDERAL JUDGE						JUD			1	173	173	17	4	-5.0	6	1	6	-5.55555555555556	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171103234500	http://www.philstar.com/world/2017/11/04/1755549/ex-argentine-vice-president-detained-laundering-charge
703760080	20171102	201711	2017	2017.8274	CRM	GANG						CRM													1	090	090	09	2	-2.0	10	1	10	-14.2857142857143	1	Ghana	GH	GH		8	-2	GH	0								1	Ghana	GH	GH		8	-2	GH	20171103234500	https://www.goldfm.com.au/news/gold-coast/two-bikies-busted-trafficking-cocaine
703760081	20171102	201711	2017	2017.8274	CVL	VILLAGE						CVL													1	012	012	01	1	-0.4	3	1	3	1.42450142450142	1	Samoa	WS	WS		-13.803096	-172.178309	WS	0								1	Samoa	WS	WS		-13.803096	-172.178309	WS	20171103234500	http://www.samoaobserver.ws/en/04_11_2017/local/26258/Protecting-our-young-girls.htm
703760082	20171102	201711	2017	2017.8274	CVL	VILLAGE						CVL			WSM	SAMOA	WSM								1	012	012	01	1	-0.4	3	1	3	1.42450142450142	1	Samoa	WS	WS		-13.803096	-172.178309	WS	1	Samoa	WS	WS		-13.803096	-172.178309	WS	1	Samoa	WS	WS		-13.803096	-172.178309	WS	20171103234500	http://www.samoaobserver.ws/en/04_11_2017/local/26258/Protecting-our-young-girls.htm
703760083	20171102	201711	2017	2017.8274	GBR	MANCHESTER	GBR								LBY	LIBYA	LBY								1	1831	183	18	4	-10.0	2	1	2	-2.46913580246914	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171103234500	https://www.metro.news/manchester-arena-bombers-brother-facing-extradition-to-uk/805890/
703760084	20171102	201711	2017	2017.8274	GBR	MANCHESTER	GBR								TUN	ARIANA	TUN								1	1831	183	18	4	-10.0	2	1	2	-2.46913580246914	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171103234500	https://www.metro.news/manchester-arena-bombers-brother-facing-extradition-to-uk/805890/
703760085	20171102	201711	2017	2017.8274	GBRREB	MANCHESTER	GBR					REB			GBR	BRITAIN	GBR								1	174	174	17	4	-5.0	3	1	3	-2.46913580246914	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171103234500	https://www.metro.news/manchester-arena-bombers-brother-facing-extradition-to-uk/805890/
703760086	20171102	201711	2017	2017.8274	GBRREB	MANCHESTER	GBR					REB			TUN	ARIANA	TUN								1	1831	183	18	4	-10.0	3	1	3	-2.46913580246914	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171103234500	https://www.metro.news/manchester-arena-bombers-brother-facing-extradition-to-uk/805890/
703760087	20171102	201711	2017	2017.8274	REL	RELIGIOUS ORGANIZATION									CHRCTH	THE POPE				CHR	CTH				1	051	051	05	1	3.4	10	1	10	-1.47058823529412	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20171103234500	https://www.ukrinform.net/rubric-defense/2337317-over-3000-people-freed-from-captivity-in-donbas-152-people-still-held-yuri-tandyt.html
703760088	20171102	201711	2017	2017.8274	REL	RELIGIOUS ORGANIZATION									ISR	JERUSALEM	ISR								1	084	084	08	2	7.0	6	1	6	-1.47058823529412	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171103234500	https://www.ukrinform.net/rubric-defense/2337317-over-3000-people-freed-from-captivity-in-donbas-152-people-still-held-yuri-tandyt.html
703760089	20171102	201711	2017	2017.8274	REL	RELIGIOUS ORGANIZATION									UKR	UKRAINE	UKR								1	084	084	08	2	7.0	2	1	2	-1.47058823529412	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20171103234500	https://www.ukrinform.net/rubric-defense/2337317-over-3000-people-freed-from-captivity-in-donbas-152-people-still-held-yuri-tandyt.html
