703827491	20161104	201611	2016	2016.8329											AFR	AFRICA	AFR								0	042	042	04	1	1.9	3	1	3	6.41025641025641	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104060000	https://www.iol.co.za/saturday-star/news/south-african-is-named-best-female-chef-in-the-world-11853676
703827492	20161104	201611	2016	2016.8329											MYS	MALAYSIA	MYS								0	042	042	04	1	1.9	2	1	2	5.45609548167093	0								4	Pinang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	20171104060000	http://www.theedgemarkets.com/article/s-p-setia-malaysias-top-property-developer-again
703827493	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR																		0	043	043	04	1	2.8	3	1	3	6.41025641025641	4	Elandsfontein, Gauteng, South Africa	SF	SF06	77340	-25.6967	28.5681	435792	0								4	Elandsfontein, Gauteng, South Africa	SF	SF06	77340	-25.6967	28.5681	435792	20171104060000	https://www.iol.co.za/saturday-star/news/south-african-is-named-best-female-chef-in-the-world-11853676
703827494	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	6.41025641025641	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104060000	https://www.iol.co.za/saturday-star/news/south-african-is-named-best-female-chef-in-the-world-11853676
703827495	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	6.41025641025641	4	Elandsfontein, Gauteng, South Africa	SF	SF06	77340	-25.6967	28.5681	435792	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Elandsfontein, Gauteng, South Africa	SF	SF06	77340	-25.6967	28.5681	435792	20171104060000	https://www.iol.co.za/saturday-star/news/south-african-is-named-best-female-chef-in-the-world-11853676
703827496	20161104	201611	2016	2016.8329	AGR	FARMER						AGR													0	016	016	01	1	-2.0	6	1	6	-2.44252873563219	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20171104060000	http://www.reddeeradvocate.com/news/boushie-family-disgusted-rcmp-cleared-its-own-officers-of-misconduct/
703827497	20161104	201611	2016	2016.8329	AGR	FARMER						AGR													0	173	173	17	4	-5.0	4	1	4	-2.44252873563219	1	Canada	CA	CA		60	-96	CA	0								1	Egypt	EG	EG		27	30	EG	20171104060000	http://www.reddeeradvocate.com/news/boushie-family-disgusted-rcmp-cleared-its-own-officers-of-misconduct/
703827498	20161104	201611	2016	2016.8329	AGR	FARMER						AGR													0	173	173	17	4	-5.0	6	1	6	-2.44252873563219	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20171104060000	http://www.reddeeradvocate.com/news/boushie-family-disgusted-rcmp-cleared-its-own-officers-of-misconduct/
703827499	20161104	201611	2016	2016.8329	AGR	FARMER						AGR													0	190	190	19	4	-10.0	6	1	6	-2.44252873563219	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20171104060000	http://www.reddeeradvocate.com/news/boushie-family-disgusted-rcmp-cleared-its-own-officers-of-misconduct/
703827500	20161104	201611	2016	2016.8329	AGR	FARMER						AGR			CAN	CANADA	CAN								0	016	016	01	1	-2.0	1	1	1	-2.44252873563219	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Egypt	EG	EG		27	30	EG	20171104060000	http://www.reddeeradvocate.com/news/boushie-family-disgusted-rcmp-cleared-its-own-officers-of-misconduct/
703827501	20161104	201611	2016	2016.8329	AGR	FARMER						AGR			CAN	CANADA	CAN								0	190	190	19	4	-10.0	1	1	1	-2.44252873563219	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Egypt	EG	EG		27	30	EG	20171104060000	http://www.reddeeradvocate.com/news/boushie-family-disgusted-rcmp-cleared-its-own-officers-of-misconduct/
